Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
185,510,1070,1147,1081,1073,509,1360,511
186,507,1070,1149,1081,1079,509,1362,511
187,505,1070,1150,1081,1083,509,1366,511
188,506,1070,1151,1081,1081,510,1367,512
189,507,1070,1152,1081,1084,510,1368,512
190,510,1070,1154,1081,1082,510,1367,512
191,516,1070,1154,1081,1078,512,1367,514
192,519,1070,1155,1081,1074,515,1368,517
193,520,1070,1157,1081,1077,513,1370,515
194,519,1070,1158,1081,1424,173,1499,173
195,517,1070,1158,1081,1418,187,1495,187
196,514,1070,1159,1081,1420,188,1495,188
197,514,1070,1158,1081,1419,188,1495,188
198,515,1070,1158,1081,1421,187,1496,187
199,516,1070,1158,1081,1420,187,1497,187
200,515,1070,1158,1081,1420,188,1497,188
201,516,1070,1158,1081,1422,188,1498,188
202,517,1070,1159,1081,1422,191,1498,191
203,518,1070,1159,1081,1424,191,1499,191
204,518,1070,1160,1081,1424,191,1499,191
205,519,1070,1160,1081,1424,189,1500,189
206,521,1070,1161,1081,1435,176,1505,176
207,525,1070,1161,1081,1086,517,1375,518
208,528,1070,1161,1081,1081,521,1374,522
209,529,1070,1162,1081,1431,175,1506,175
210,527,1070,1161,1081,1436,175,1506,175
211,527,1070,1161,1081,1438,177,1507,177
212,527,1070,1163,1081,1437,178,1509,178
213,526,1070,1164,1081,1427,190,1503,190
214,525,1070,1166,1081,1427,192,1500,192
215,525,1070,1168,1081,1429,192,1499,192
216,526,1070,1166,1081,1431,192,1499,192
217,526,1070,1167,1081,1431,193,1500,193
218,527,1070,1169,1081,1434,191,1502,191
219,526,1070,1170,1081,1431,193,1503,193
220,526,1070,1171,1081,1435,189,1509,189
221,526,1070,1171,1081,1441,183,1515,183
222,526,1070,1173,1081,1442,182,1518,182
223,526,1070,1175,1081,1441,183,1516,183
224,526,1070,1180,1081,1441,183,1517,183
225,526,1070,1183,1081,1440,184,1518,184
226,526,1070,1184,1081,1428,196,1509,196
