Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
126,328,1066,1013,1076,954,459,1251,461
127,329,1066,1012,1076,954,458,1248,460
128,328,1067,1012,1077,952,460,1249,462
129,326,1067,1011,1077,956,457,1247,459
130,324,1067,1013,1077,958,457,1246,459
131,336,1067,1010,1077,941,462,1244,464
132,323,1068,1009,1078,949,460,1244,462
133,325,1068,1008,1078,950,461,1244,463
134,327,1068,1011,1077,953,461,1242,463
135,327,1069,1013,1078,957,459,1241,461
136,334,1069,1013,1078,953,462,1247,464
137,336,1069,1020,1078,961,460,1246,461
138,336,1070,1025,1078,966,460,1252,461
139,345,1070,1030,1078,968,461,1257,462
140,347,1070,1034,1078,976,461,1263,462
141,353,1070,1039,1078,979,460,1264,461
142,363,1071,1042,1079,968,466,1269,467
143,358,1071,1045,1078,986,462,1268,463
144,356,1071,1046,1078,989,462,1271,463
145,361,1071,1048,1078,986,465,1272,466
146,370,1070,1050,1077,985,468,1272,469
147,372,1070,1054,1077,990,470,1274,471
148,381,1071,1059,1078,988,474,1276,475
149,386,1071,1064,1078,991,477,1280,478
150,392,1071,1069,1078,1000,480,1282,481
151,403,1071,1069,1078,999,486,1291,487
152,405,1071,1073,1078,1008,485,1295,486
153,409,1071,1077,1078,1009,486,1298,487
154,417,1071,1082,1078,1011,489,1296,490
155,419,1071,1084,1078,1008,493,1299,494
156,418,1071,1084,1078,1016,495,1302,496
157,423,1071,1086,1078,1014,495,1305,496
158,438,1071,1088,1078,1016,493,1305,494
159,426,1071,1089,1078,1024,492,1308,493
160,429,1071,1090,1078,1021,496,1309,497
161,443,1071,1092,1078,1013,501,1307,502
162,442,1071,1094,1078,1010,503,1306,504
163,436,1071,1092,1078,1022,502,1311,503
164,443,1071,1094,1078,1010,504,1313,505
165,452,1071,1099,1078,1023,500,1314,501
166,444,1071,1104,1078,1030,500,1313,501
167,445,1071,1107,1078,1030,505,1315,506
168,453,1071,1110,1078,1033,505,1317,506
169,454,1071,1113,1078,1036,506,1322,507
170,458,1071,1116,1078,1042,506,1330,507
171,467,1071,1119,1078,1045,504,1330,505
172,466,1071,1121,1078,1050,505,1333,506
173,469,1071,1123,1078,1048,507,1336,508
174,475,1072,1123,1078,1048,509,1341,510
175,476,1072,1131,1078,1055,507,1335,508
176,477,1072,1135,1078,1060,508,1338,509
177,492,1072,1135,1078,1055,509,1340,510
178,484,1072,1135,1078,1061,510,1350,512
179,485,1072,1139,1078,1065,508,1347,510
180,500,1072,1137,1078,1061,511,1354,513
181,490,1072,1140,1078,1068,511,1354,513
182,493,1072,1144,1078,1070,511,1357,512
183,495,1072,1146,1078,1079,505,1361,507
184,507,1072,1148,1078,1072,507,1358,509
185,509,1072,1148,1078,1072,509,1363,511
186,502,1072,1151,1078,1081,508,1361,510
187,504,1072,1149,1078,1081,510,1367,512
188,507,1072,1154,1079,1080,510,1365,512
189,504,1072,1151,1078,1082,511,1373,513
190,506,1072,1155,1079,1083,510,1368,512
191,520,1072,1158,1079,1081,511,1364,513
192,512,1072,1154,1079,1070,514,1370,516
193,519,1072,1156,1079,1078,513,1370,515
194,510,1072,1157,1079,1420,188,1493,188
195,524,1072,1159,1079,1424,172,1495,172
196,512,1072,1159,1079,1421,187,1491,187
197,513,1072,1160,1079,1422,187,1493,187
198,514,1072,1159,1079,1419,187,1494,187
199,514,1072,1160,1079,1420,187,1496,187
200,514,1072,1160,1079,1420,190,1496,190
