Frame,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,up_left_x,up_left_y,up_right_x,up_right_y
164,559,924,1507,939,996,454,1359,456
165,558,925,1509,940,994,456,1361,458
166,557,926,1510,941,989,462,1363,464
167,558,927,1510,942,990,461,1363,463
168,557,928,1511,943,995,458,1362,460
169,556,929,1511,944,990,463,1363,465
170,556,930,1511,945,996,457,1361,459
171,555,931,1511,946,988,465,1364,467
172,554,932,1512,947,983,470,1366,472
173,556,933,1512,948,994,463,1364,465
174,555,934,1512,949,1001,456,1362,458
175,555,934,1512,948,1003,453,1361,455
176,552,935,1513,949,1001,454,1362,456
177,553,935,1513,949,1003,455,1362,457
178,554,935,1512,949,991,469,1365,471
179,554,935,1512,949,987,473,1367,475
180,555,935,1510,947,993,469,1365,471
181,555,935,1510,947,1003,459,1361,461
182,556,934,1510,946,1006,455,1360,457
183,558,935,1511,948,1005,458,1361,460
184,561,934,1511,947,1007,456,1361,458
185,563,934,1511,947,988,478,1367,480
186,564,933,1510,946,993,473,1366,475
187,564,933,1509,946,997,469,1364,471
188,568,932,1509,945,1002,465,1363,467
189,569,931,1509,946,1004,463,1362,465
190,569,931,1510,946,1004,463,1362,465
191,572,930,1508,945,988,483,1367,485
192,572,930,1508,945,992,478,1366,480
193,573,929,1508,944,998,472,1364,474
194,574,929,1508,944,1003,468,1363,470
195,576,929,1507,944,1006,465,1360,467
196,580,928,1506,943,1007,466,1360,468
197,577,927,1506,942,979,487,1366,489
198,573,927,1506,942,976,488,1367,490
199,573,927,1506,943,997,465,1359,467
200,574,926,1506,942,975,489,1367,491
